SampleID	LONGITUDE	LATITUDE	COUNTRY	Soil_Order	Order_Name
TVF.2010.Loc1.D0.Rep4.414422	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
Soil.BE.PolygonA.Medium.Rim.08.11.2012.733865	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
B.C.0.2.414756	-157.75	64.49	GAZ:United States of America	11	Inceptisols
KA1F.C.04.674527	-88.230357	41.841514	GAZ:United States of America	9	Mollisols
UPSub.2.3.646843	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA2U.E.16.674291	-88.230357	41.841126	GAZ:United States of America	9	Mollisols
KA2U.E.04.674257	-88.230357	41.841126	GAZ:United States of America	9	Mollisols
KA2U.D.13.674359	-88.230357	41.841123	GAZ:United States of America	9	Mollisols
KA1F.E.10.674362	-88.230357	41.841518	GAZ:United States of America	9	Mollisols
KA2U.C.19.674387	-88.230357	41.841121	GAZ:United States of America	9	Mollisols
KA1F.A.07.674696	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
KA1U.A.21.674076	-88.230357	41.841522	GAZ:United States of America	9	Mollisols
KA3U.B.21.674245	-88.230357	41.840719	GAZ:United States of America	9	Mollisols
KA2F.E.05.674701	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
KA1U.A.22.674395	-88.230357	41.841522	GAZ:United States of America	9	Mollisols
KA2U.D.25.674301	-88.230357	41.841123	GAZ:United States of America	9	Mollisols
UPMain.119.120.646834	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA2F.C.12.674335	-88.230357	41.841118	GAZ:United States of America	9	Mollisols
D.1.30.660549	-155.829168	20.086106	GAZ:United States of America	4	Andisols
TVF.2004.Loc2.D10.Rep3.414456	-145.64	64.35	GAZ:United States of America	11	Inceptisols
Biofilm.B.E2.2.C.2012.733871	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
Soil.BE.PolygonB.Medium.Rim.7.15.2012.733913	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
Hopland.14C.BC.TP1.02.590989	-123.07	38.99	GAZ:United States of America	9	Mollisols
KA3F.D.12.674037	-88.230357	41.84073	GAZ:United States of America	9	Mollisols
UPMain.134.135.646816	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2010.Loc2.D0.Rep3.414510	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
KA1F.D.20.674472	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
KA1U.A.10.674629	-88.230357	41.841522	GAZ:United States of America	9	Mollisols
H.3.15.660571	-155.782721	20.108034	GAZ:United States of America	4	Andisols
D.2.15.660490	-155.829168	20.086106	GAZ:United States of America	4	Andisols
Hopland.14C.Wood.TP1.02.590954	-123.07	38.99	GAZ:United States of America	9	Mollisols
UPSub.231.232A.646774	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1U.B.12.674396	-88.230357	41.841519	GAZ:United States of America	9	Mollisols
UPSub.95.96.646956	-71.37761	42.06	GAZ:United States of America	10	Alfisols
TVF.2004.Loc1.D0.Rep5.414481	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA3F.D.02.674299	-88.230357	41.84073	GAZ:United States of America	9	Mollisols
KA2F.E.20.674700	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
KA2F.D.22.674578	-88.230357	41.84112	GAZ:United States of America	9	Mollisols
TVF.2010.Loc5.D10.Rep1.414458	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
KA3U.D.08.674121	-88.230357	41.840726	GAZ:United States of America	9	Mollisols
UPMain.99.100.646895	-71.37761	42.06	GAZ:United States of America	10	Alfisols
PP.81.82B.646702	-71.3412	42.30844	GAZ:United States of America	10	Alfisols
O3.low.06to0.1.647004	-156.539317	71.253433	GAZ:United States of America	1	Gelisols
KA3F.C.03.674628	-88.230357	41.840718	GAZ:United States of America	9	Mollisols
UPSub.35.36.646898	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1U.D.12.674691	-88.230357	41.841527	GAZ:United States of America	9	Mollisols
KA2U.C.03.674478	-88.230357	41.841121	GAZ:United States of America	9	Mollisols
TVF.2010.Loc2.D10.Rep3.414378	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
KA2F.A.14.674240	-88.230357	41.841116	GAZ:United States of America	9	Mollisols
TVF.2010.Loc5.D0.Rep4.414511	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
MF.2.30.660520	-155.763516	20.125797	GAZ:United States of America	4	Andisols
KA3F.A.04.674599	-88.230357	41.840732	GAZ:United States of America	9	Mollisols
A2.high0.26to0.30.647021	-156.512983	71.215483	GAZ:United States of America	1	Gelisols
UPSub.241.242A.646847	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPMain.26.27B.646923	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA2F.C.18.674142	-88.230357	41.841118	GAZ:United States of America	9	Mollisols
As.high.0to0.6.647007	-156.587	71.248	GAZ:United States of America	1	Gelisols
KA1F.D.06.674681	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
KA2U.A.21.674455	-88.230357	41.841111	GAZ:United States of America	9	Mollisols
KA2U.D.02.674024	-88.230357	41.841123	GAZ:United States of America	9	Mollisols
KH4.488274	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
DP.21.22B.646832	-72.7	42.17566	GAZ:United States of America	10	Alfisols
UPMain.17.18B.646876	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KH26.488320	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
PP.51.52B.646864	-71.3412	42.30844	GAZ:United States of America	10	Alfisols
Soil.BE.PolygonC.Medium.Center.7.28.2012.733916	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
TVF.Control.Loc5.D10.Rep3.414477	-145.8	64.33	GAZ:United States of America	11	Inceptisols
KH10.488266	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
KA2U.B.08.674351	-88.230357	41.841114	GAZ:United States of America	9	Mollisols
KA2F.E.21.674575	-88.230357	41.841125	GAZ:United States of America	9	Mollisols
KA1F.C.01.674530	-88.230357	41.841514	GAZ:United States of America	9	Mollisols
TVF.2010.Loc2.D10.Rep2.414457	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
UPSub.42.43.646860	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1F.A.10.674663	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
UPMain.34.35A.646658	-71.37761	42.06	GAZ:United States of America	10	Alfisols
G.1.30.660493	-155.786954	20.104717	GAZ:United States of America	4	Andisols
SV1.1.378648	-106.466218	31.712235	GAZ:United States of America	12	Entisols
SKD8.640184	-117.241111	33.193611	GAZ:United States of America	10	Alfisols
TVF.2010.Loc1.D10.Rep5.414394	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
KH50.488309	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
KA1U.E.22.674660	-88.230357	41.84151	GAZ:United States of America	9	Mollisols
F.4.0.660581	-155.792785	20.099442	GAZ:United States of America	4	Andisols
KA1U.C.19.674150	-88.230357	41.841526	GAZ:United States of America	9	Mollisols
KA1U.B.25.674128	-88.230357	41.841519	GAZ:United States of America	9	Mollisols
KA2U.D.03.674544	-88.230357	41.841123	GAZ:United States of America	9	Mollisols
Soil.BE.PolygonC.Medium.Rim.7.28.2012.733903	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
TVF.2010.Loc4.D0.Rep1.414387	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
UPMain.75.76.646694	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA1F.A.14.674705	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
DP.21.22A.2.646659	-72.7	42.17566	GAZ:United States of America	10	Alfisols
Hopland.20C.Wood.TP1.02.590956	-123.07	38.99	GAZ:United States of America	9	Mollisols
I.3.0.660487	-155.776113	20.109438	GAZ:United States of America	4	Andisols
KA3U.D.12.674441	-88.230357	41.840726	GAZ:United States of America	9	Mollisols
KA2U.B.23.674413	-88.230357	41.841114	GAZ:United States of America	9	Mollisols
PP.101.102A.646715	-71.3412	42.30844	GAZ:United States of America	10	Alfisols
Biofilm.A.E2.2.W.2012.733895	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
M.2.30.660512	-155.764218	20.123285	GAZ:United States of America	4	Andisols
PP.15.16A.646842	-71.3412	42.30844	GAZ:United States of America	10	Alfisols
UPSub.7.8.646743	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA3U.D.21.674262	-88.230357	41.840726	GAZ:United States of America	9	Mollisols
KA1F.D.02.674684	-88.230357	41.841521	GAZ:United States of America	9	Mollisols
KA1U.E.20.674122	-88.230357	41.84151	GAZ:United States of America	9	Mollisols
KA2F.D.10.674417	-88.230357	41.84112	GAZ:United States of America	9	Mollisols
KA2F.D.20.674230	-88.230357	41.84112	GAZ:United States of America	9	Mollisols
KA2F.D.12.674312	-88.230357	41.84112	GAZ:United States of America	9	Mollisols
KA2U.E.24.674086	-88.230357	41.841126	GAZ:United States of America	9	Mollisols
KA2F.B.13.674683	-88.230357	41.841124	GAZ:United States of America	9	Mollisols
UPMain.106.107A.646750	-71.37761	42.06	GAZ:United States of America	10	Alfisols
UPSub.93.94.646879	-71.37761	42.06	GAZ:United States of America	10	Alfisols
KA3F.E.24.674490	-88.230357	41.840733	GAZ:United States of America	9	Mollisols
WF.3.15.660511	-155.726841	20.109386	GAZ:United States of America	4	Andisols
KA2F.A.21.674226	-88.230357	41.841116	GAZ:United States of America	9	Mollisols
KA3U.C.13.674075	-88.230357	41.840715	GAZ:United States of America	9	Mollisols
TVF.2004.Loc1.D10.Rep1.414505	-145.64	64.35	GAZ:United States of America	11	Inceptisols
KA1F.B.04.674336	-88.230357	41.841508	GAZ:United States of America	9	Mollisols
Soil.BE.PolygonB.Shallow.Center.08.11.2012.733919	-156.766389	71.295556	GAZ:United States of America	1	Gelisols
KA3U.D.06.674292	-88.230357	41.840726	GAZ:United States of America	9	Mollisols
KA1F.C.15.674174	-88.230357	41.841514	GAZ:United States of America	9	Mollisols
KH58.488297	-97.3895	31.0783	GAZ:United States of America	6	Vertisols
KA3F.C.16.674546	-88.230357	41.840718	GAZ:United States of America	9	Mollisols
TVF.2010.Loc1.D0.Rep1.414482	-145.69	64.33	GAZ:United States of America	0	Sand,Rock,Ice
MF.1.30.660559	-155.763516	20.125797	GAZ:United States of America	4	Andisols
UPMain.138.139.646886	-71.37761	42.06	GAZ:United States of America	10	Alfisols
SKD1.640179	-117.241111	33.193611	GAZ:United States of America	10	Alfisols
